frame,timestamp_s,motion_score,changed_pct,motion_level
770,25.667,6.771,8.266,Medium
771,25.700,8.477,10.574,Medium
772,25.733,6.547,8.176,Medium
773,25.767,6.719,8.325,Medium
774,25.800,8.400,10.738,Medium
775,25.833,6.986,8.763,Medium
776,25.867,7.146,9.110,Medium
777,25.900,9.228,11.762,Medium
778,25.933,7.236,9.132,Medium
779,25.967,7.244,9.154,Medium
780,26.000,9.366,12.036,Medium
781,26.033,7.429,9.539,Medium
782,26.067,7.613,9.577,Medium
783,26.100,9.459,12.137,Medium
784,26.133,7.520,9.519,Medium
785,26.167,7.611,9.455,Medium
786,26.200,9.114,11.697,Medium
787,26.233,7.282,9.141,Medium
788,26.267,7.997,10.017,Medium
789,26.300,11.186,13.722,Medium
790,26.333,8.477,10.641,Medium
791,26.367,8.607,10.622,Medium
792,26.400,11.142,13.078,Medium
793,26.433,8.534,10.142,Medium
794,26.467,8.382,9.940,Medium
795,26.500,10.908,12.661,Medium
796,26.533,7.890,9.456,Medium
797,26.567,8.018,9.325,Medium
798,26.600,9.744,11.412,Medium
799,26.633,7.688,8.903,Medium
800,26.667,8.593,9.754,Medium
801,26.700,12.061,13.509,Medium
802,26.733,9.636,11.409,Medium
803,26.767,9.978,11.756,Medium
804,26.800,12.633,15.137,Medium
805,26.833,9.473,12.069,Medium
806,26.867,9.568,12.143,Medium
807,26.900,11.695,14.495,Medium
808,26.933,8.726,11.209,Medium
809,26.967,8.808,10.993,Medium
810,27.000,10.570,12.931,Medium
811,27.033,7.920,9.962,Medium
812,27.067,7.931,9.963,Medium
813,27.100,9.848,12.266,Medium
814,27.133,7.488,9.527,Medium
815,27.167,7.215,9.210,Medium
816,27.200,8.838,11.248,Medium
817,27.233,6.960,8.589,Medium
818,27.267,6.769,8.314,Medium
819,27.300,8.612,10.527,Medium
820,27.333,6.641,8.166,Medium
821,27.367,6.820,8.258,Medium
822,27.400,8.328,10.361,Medium
823,27.433,6.452,7.944,Medium
824,27.467,6.375,7.792,Medium
825,27.500,8.014,9.934,Medium
826,27.533,5.955,7.477,Medium
827,27.567,6.245,7.456,Medium
828,27.600,7.543,9.203,Medium
829,27.633,5.834,7.219,Medium
830,27.667,5.947,7.249,Medium
831,27.700,7.270,9.262,Medium
832,27.733,5.828,7.243,Medium
833,27.767,5.462,7.040,Medium
834,27.800,7.319,8.758,Medium
835,27.833,5.203,6.370,Medium
836,27.867,5.383,6.368,Medium
837,27.900,6.450,8.076,Medium
838,27.933,5.104,6.325,Medium
839,27.967,5.303,6.549,Medium
840,28.000,7.179,8.679,Medium
841,28.033,5.529,6.846,Medium
842,28.067,5.812,7.057,Medium
843,28.100,7.335,9.057,Medium
844,28.133,5.623,6.983,Medium
845,28.167,5.968,7.119,Medium
846,28.200,7.136,9.274,Medium
847,28.233,5.944,7.102,Medium
848,28.267,5.713,6.963,Medium
849,28.300,7.251,9.284,Medium
850,28.333,5.867,7.351,Medium
851,28.367,5.785,7.467,Medium
852,28.400,7.839,10.037,Medium
853,28.433,6.051,7.748,Medium
854,28.467,6.456,8.097,Medium
855,28.500,8.036,10.859,Medium
856,28.533,6.451,8.458,Medium
857,28.567,6.383,8.385,Medium
858,28.600,7.765,10.379,Medium
859,28.633,6.062,7.939,Medium
860,28.667,6.252,8.087,Medium
861,28.700,7.745,10.206,Medium
862,28.733,5.979,7.713,Medium
863,28.767,6.252,7.685,Medium
864,28.800,7.633,9.644,Medium
865,28.833,5.806,7.139,Medium
866,28.867,5.584,6.828,Medium
867,28.900,7.128,9.048,Medium
868,28.933,5.447,6.700,Medium
869,28.967,5.799,6.881,Medium
870,29.000,6.968,9.010,Medium
871,29.033,5.714,6.678,Medium
872,29.067,5.644,6.618,Medium
873,29.100,7.192,9.016,Medium
874,29.133,5.620,6.486,Medium
875,29.167,5.844,6.419,Medium
876,29.200,7.445,9.058,Medium
877,29.233,5.901,6.740,Medium
878,29.267,6.224,7.173,Medium
879,29.300,7.915,9.932,Medium
880,29.333,6.945,7.772,Medium
881,29.367,6.650,7.795,Medium
882,29.400,8.248,9.672,Medium
883,29.433,6.182,6.757,Medium
884,29.467,6.265,6.983,Medium
885,29.500,8.264,10.058,Medium
886,29.533,6.263,7.330,Medium
887,29.567,6.223,7.282,Medium
888,29.600,7.766,9.782,Medium
889,29.633,5.956,6.946,Medium
890,29.667,5.996,6.857,Medium
891,29.700,7.528,9.457,Medium
892,29.733,5.874,6.886,Medium
893,29.767,5.996,6.953,Medium
894,29.800,7.686,9.814,Medium
895,29.833,6.003,6.990,Medium
896,29.867,6.178,7.168,Medium
897,29.900,7.839,9.967,Medium
898,29.933,5.957,6.884,Medium
899,29.967,5.993,6.852,Medium
900,30.000,7.313,9.214,Medium
901,30.033,5.850,6.756,Medium
902,30.067,5.734,6.676,Medium
903,30.100,7.184,8.987,Medium
904,30.133,5.781,6.830,Medium
905,30.167,6.000,6.920,Medium
906,30.200,7.599,9.545,Medium
907,30.233,6.300,7.335,Medium
908,30.267,6.362,7.573,Medium
909,30.300,8.194,10.139,Medium
910,30.333,6.439,7.649,Medium
911,30.367,6.653,7.873,Medium
912,30.400,8.681,11.035,Medium
913,30.433,6.992,8.653,Medium
914,30.467,7.426,9.029,Medium
915,30.500,9.218,11.837,Medium
916,30.533,7.420,9.011,Medium
917,30.567,7.393,9.056,Medium
918,30.600,9.346,11.892,Medium
919,30.633,7.314,9.139,Medium
920,30.667,7.913,9.203,Medium
921,30.700,9.044,11.697,Medium
922,30.733,7.173,8.798,Medium
923,30.767,7.243,8.907,Medium
924,30.800,9.169,11.701,Medium
925,30.833,7.230,8.963,Medium
926,30.867,7.450,9.110,Medium
927,30.900,9.426,12.153,Medium
928,30.933,7.459,9.320,Medium
929,30.967,7.706,9.497,Medium
930,31.000,9.374,12.153,Medium
931,31.033,7.469,9.258,Medium
932,31.067,7.442,9.277,Medium
933,31.100,9.289,11.954,Medium
934,31.133,7.253,8.956,Medium
935,31.167,7.303,8.965,Medium
936,31.200,9.369,12.117,Medium
937,31.233,7.277,9.014,Medium
938,31.267,7.491,9.133,Medium
939,31.300,9.103,11.797,Medium
940,31.333,7.228,9.021,Medium
941,31.367,7.103,8.855,Medium
942,31.400,8.850,11.441,Medium
943,31.433,6.805,8.654,Medium
944,31.467,6.917,8.714,Medium
945,31.500,8.486,11.131,Medium
946,31.533,6.436,8.224,Medium
947,31.567,6.489,8.219,Medium
948,31.600,7.835,10.334,Medium
949,31.633,6.253,7.920,Medium
950,31.667,6.140,7.787,Medium
951,31.700,7.715,10.095,Medium
952,31.733,5.997,7.586,Medium
953,31.767,5.998,7.571,Medium
954,31.800,7.535,9.923,Medium
955,31.833,5.850,7.503,Medium
956,31.867,5.976,7.615,Medium
957,31.900,7.499,9.810,Medium
958,31.933,5.811,7.370,Medium
959,31.967,5.983,7.592,Medium
960,32.000,7.613,9.963,Medium
961,32.033,5.994,7.737,Medium
962,32.067,6.170,7.896,Medium
963,32.100,7.817,10.209,Medium
964,32.133,6.236,8.022,Medium
965,32.167,6.659,8.488,Medium
966,32.200,8.696,11.441,Medium
967,32.233,7.202,9.381,Medium
968,32.267,7.204,9.352,Medium
969,32.300,9.042,11.840,Medium
970,32.333,7.122,9.328,Medium
971,32.367,7.151,9.423,Medium
972,32.400,9.142,12.079,Medium
973,32.433,7.171,9.509,Medium
974,32.467,7.364,9.654,Medium
975,32.500,9.382,12.360,Medium
976,32.533,7.304,9.613,Medium
977,32.567,7.370,9.609,Medium
978,32.600,8.997,11.990,Medium
979,32.633,7.184,9.390,Medium
980,32.667,7.170,9.304,Medium
981,32.700,9.143,11.918,Medium
982,32.733,7.305,9.474,Medium
983,32.767,7.446,9.640,Medium
984,32.800,9.336,12.195,Medium
985,32.833,7.322,9.456,Medium
986,32.867,7.453,9.405,Medium
987,32.900,9.453,11.969,Medium
988,32.933,7.297,9.154,Medium
989,32.967,7.803,9.403,Medium
990,33.000,9.704,12.146,Medium
991,33.033,7.643,9.269,Medium
992,33.067,7.640,9.292,Medium
993,33.100,9.790,12.307,Medium
994,33.133,8.013,9.977,Medium
995,33.167,8.148,10.127,Medium
996,33.200,10.080,12.816,Medium
997,33.233,8.112,10.059,Medium
998,33.267,7.988,9.934,Medium
999,33.300,9.759,12.349,Medium
1000,33.333,7.939,9.620,Medium
1001,33.367,7.840,9.538,Medium
1002,33.400,10.006,12.424,Medium
1003,33.433,7.790,9.434,Medium
1004,33.467,7.901,9.482,Medium
1005,33.500,9.462,11.783,Medium
1006,33.533,7.529,9.115,Medium
1007,33.567,7.394,8.993,Medium
1008,33.600,9.397,11.646,Medium
1009,33.633,7.392,9.117,Medium
1010,33.667,7.485,9.096,Medium
1011,33.700,9.231,11.557,Medium
1012,33.733,7.168,8.768,Medium
1013,33.767,7.333,8.817,Medium
1014,33.800,8.899,11.427,Medium
1015,33.833,7.123,8.634,Medium
1016,33.867,6.867,8.493,Medium
1017,33.900,8.699,11.062,Medium
1018,33.933,6.681,8.266,Medium
1019,33.967,6.707,8.257,Medium
1020,34.000,7.979,10.454,Medium
1021,34.033,6.423,7.914,Medium
1022,34.067,6.255,7.710,Medium
1023,34.100,7.973,10.231,Medium
1024,34.133,6.301,7.886,Medium
1025,34.167,6.438,8.025,Medium
1026,34.200,7.982,10.333,Medium
1027,34.233,6.508,8.285,Medium
1028,34.267,6.406,8.126,Medium
1029,34.300,8.051,10.425,Medium
1030,34.333,6.193,7.769,Medium
1031,34.367,6.238,7.909,Medium
1032,34.400,8.202,10.695,Medium
1033,34.433,6.391,8.390,Medium
1034,34.467,6.469,8.496,Medium
1035,34.500,8.051,10.689,Medium
1036,34.533,6.273,8.216,Medium
1037,34.567,6.416,8.223,Medium
1038,34.600,7.902,10.492,Medium
1039,34.633,6.296,8.326,Medium
1040,34.667,6.440,8.593,Medium
1041,34.700,7.782,10.613,Medium
1042,34.733,6.195,8.193,Medium
1043,34.767,6.054,8.013,Medium
1044,34.800,7.665,10.233,Medium
1045,34.833,6.134,7.971,Medium
1046,34.867,6.359,8.174,Medium
1047,34.900,8.150,10.879,Medium
1048,34.933,6.707,8.812,Medium
1049,34.967,6.624,8.642,Medium
1050,35.000,8.349,11.037,Medium
1051,35.033,6.451,8.283,Medium
1052,35.067,6.515,8.335,Medium
1053,35.100,7.977,10.697,Medium
1054,35.133,6.437,8.332,Medium
1055,35.167,6.414,8.306,Medium
1056,35.200,8.048,10.719,Medium
1057,35.233,6.388,8.306,Medium
1058,35.267,6.532,8.379,Medium
1059,35.300,8.036,10.684,Medium
1060,35.333,6.421,8.270,Medium
1061,35.367,6.404,8.309,Medium
1062,35.400,8.237,10.943,Medium
1063,35.433,6.497,8.608,Medium
1064,35.467,6.674,8.771,Medium
1065,35.500,8.549,11.514,Medium
1066,35.533,7.001,9.341,Medium
1067,35.567,7.195,9.553,Medium
1068,35.600,9.028,12.279,Medium
1069,35.633,7.123,9.388,Medium
1070,35.667,7.094,9.380,Medium
1071,35.700,8.962,12.145,Medium
1072,35.733,6.985,9.260,Medium
1073,35.767,7.140,9.350,Medium
1074,35.800,9.048,12.141,Medium
1075,35.833,7.204,9.616,Medium
1076,35.867,7.236,9.604,Medium
1077,35.900,8.996,12.326,Medium
1078,35.933,7.237,9.718,Medium
1079,35.967,7.080,9.573,Medium
1080,36.000,9.356,12.348,Medium
1081,36.033,6.957,9.290,Medium
1082,36.067,7.067,9.413,Medium
1083,36.100,8.977,12.319,Medium
1084,36.133,7.174,9.604,Medium
1085,36.167,7.399,9.871,Medium
1086,36.200,9.265,12.751,Medium
1087,36.233,7.456,10.006,Medium
1088,36.267,7.423,10.021,Medium
1089,36.300,9.551,12.977,Medium
1090,36.333,7.321,9.820,Medium
1091,36.367,7.507,9.980,Medium
1092,36.400,9.421,13.026,Medium
1093,36.433,7.630,10.297,Medium
1094,36.467,7.610,10.304,Medium
1095,36.500,9.584,13.101,Medium
1096,36.533,7.441,10.027,Medium
1097,36.567,7.353,9.784,Medium
1098,36.600,9.085,12.385,Medium
1099,36.633,6.969,9.423,Medium
1100,36.667,7.088,9.374,Medium
1101,36.700,8.763,12.076,Medium
1102,36.733,7.666,10.311,Medium
1103,36.767,8.060,10.914,Medium
1104,36.800,10.169,14.039,Medium
1105,36.833,7.986,10.783,Medium
1106,36.867,7.968,10.740,Medium
1107,36.900,9.964,13.649,Medium
1108,36.933,7.744,10.498,Medium
1109,36.967,8.051,10.857,Medium
1110,37.000,10.266,14.264,Medium
1111,37.033,8.485,11.634,Medium
1112,37.067,8.666,11.861,Medium
1113,37.100,10.842,14.770,Medium
1114,37.133,8.459,11.341,Medium
1115,37.167,8.409,11.104,Medium
1116,37.200,10.590,14.328,Medium
1117,37.233,8.425,11.128,Medium
1118,37.267,8.312,11.021,Medium
1119,37.300,10.608,14.455,Medium
1120,37.333,8.353,11.310,Medium
1121,37.367,8.510,11.508,Medium
1122,37.400,10.501,14.474,Medium
1123,37.433,8.289,11.225,Medium
1124,37.467,8.214,11.207,Medium
1125,37.500,10.541,14.453,Medium
1126,37.533,8.177,11.024,Medium
1127,37.567,8.311,11.100,Medium
1128,37.600,10.042,13.703,Medium
1129,37.633,7.800,10.381,Medium
1130,37.667,7.518,10.005,Medium
1131,37.700,9.233,12.409,Medium
1132,37.733,7.136,9.484,Medium
1133,37.767,7.201,9.482,Medium
1134,37.800,8.790,11.874,Medium
1135,37.833,6.993,9.135,Medium
1136,37.867,6.849,9.023,Medium
1137,37.900,8.515,11.381,Medium
1138,37.933,6.538,8.539,Medium
1139,37.967,6.393,8.349,Medium
1140,38.000,7.988,10.729,Medium
1141,38.033,6.174,8.302,Medium
1142,38.067,6.307,8.307,Medium
1143,38.100,7.783,10.541,Medium
1144,38.133,6.210,8.048,Medium
1145,38.167,6.414,7.999,Medium
1146,38.200,7.814,10.452,Medium
1147,38.233,6.206,7.997,Medium
1148,38.267,6.009,7.930,Medium
1149,38.300,7.970,10.570,Medium
1150,38.333,6.125,8.243,Medium
1151,38.367,6.340,8.350,Medium
1152,38.400,7.868,10.507,Medium
1153,38.433,6.256,8.019,Medium
1154,38.467,6.156,7.930,Medium
1155,38.500,8.223,10.947,Medium
1156,38.533,6.345,8.429,Medium
1157,38.567,6.455,8.489,Medium
1158,38.600,8.473,11.604,Medium
1159,38.633,9.151,10.632,Medium
1160,38.667,8.504,10.149,Medium
1161,38.700,10.206,12.388,Medium
1162,38.733,7.616,9.374,Medium
1163,38.767,7.897,8.872,Medium
1164,38.800,9.678,11.034,Medium
1165,38.833,7.138,8.075,Medium
1166,38.867,7.162,7.895,Medium
1167,38.900,8.868,9.887,Medium
1168,38.933,6.729,7.452,Medium
1169,38.967,6.961,7.605,Medium
1170,39.000,11.446,11.799,Medium
1171,39.033,9.502,10.166,Medium
1172,39.067,9.122,10.088,Medium
1173,39.100,11.120,12.087,Medium
1174,39.133,8.740,9.450,Medium
1175,39.167,8.510,9.177,Medium
1176,39.200,10.534,11.416,Medium
1177,39.233,8.150,8.960,Medium
1178,39.267,8.003,8.777,Medium
1179,39.300,9.971,11.073,Medium
1180,39.333,7.787,8.665,Medium
1181,39.367,7.720,8.576,Medium
1182,39.400,9.489,10.765,Medium
1183,39.433,7.585,8.566,Medium
1184,39.467,7.568,8.468,Medium
1185,39.500,9.598,10.930,Medium
1186,39.533,7.507,8.382,Medium
1187,39.567,7.180,8.068,Medium
1188,39.600,9.178,10.441,Medium
1189,39.633,6.984,7.686,Medium
1190,39.667,7.293,7.817,Medium
1191,39.700,9.009,10.265,Medium
1192,39.733,7.400,7.759,Medium
1193,39.767,7.106,7.742,Medium
1194,39.800,8.960,9.976,Medium
1195,39.833,6.897,7.426,Medium
1196,39.867,6.988,7.124,Medium
1197,39.900,8.406,9.557,Medium
1198,39.933,6.884,7.470,Medium
1199,39.967,6.678,7.389,Medium
1200,40.000,9.103,10.226,Medium
1201,40.033,6.848,7.619,Medium
1202,40.067,7.152,7.881,Medium
1203,40.100,9.450,10.767,Medium
1204,40.133,7.066,7.884,Medium
1205,40.167,7.087,7.746,Medium
1206,40.200,8.842,10.680,Medium
1207,40.233,7.110,7.919,Medium
1208,40.267,6.937,7.945,Medium
1209,40.300,8.885,10.609,Medium
1210,40.333,6.771,7.558,Medium
1211,40.367,6.820,7.403,Medium
1212,40.400,8.325,9.764,Medium
1213,40.433,6.161,6.796,Medium
1214,40.467,6.168,6.524,Medium
1215,40.500,7.631,8.894,Medium
1216,40.533,5.952,6.490,Medium
1217,40.567,6.230,6.740,Medium
1218,40.600,7.738,9.376,Medium
1219,40.633,6.087,6.483,Medium
1220,40.667,5.970,6.378,Medium
1221,40.700,7.785,9.184,Medium
1222,40.733,6.373,6.686,Medium
1223,40.767,5.906,6.031,Medium
1224,40.800,7.669,9.241,Medium
1225,40.833,5.959,6.406,Medium
1226,40.867,6.054,6.441,Medium
1227,40.900,7.602,9.546,Medium
1228,40.933,6.062,6.491,Medium
1229,40.967,5.900,6.499,Medium
1230,41.000,7.771,9.588,Medium
1231,41.033,5.802,6.150,Medium
1232,41.067,6.075,6.369,Medium
1233,41.100,7.826,9.631,Medium
1234,41.133,6.018,6.761,Medium
1235,41.167,6.288,6.952,Medium
1236,41.200,8.066,9.947,Medium
1237,41.233,6.361,7.242,Medium
1238,41.267,6.873,7.901,Medium
1239,41.300,8.830,11.149,Medium
1240,41.333,7.054,8.217,Medium
1241,41.367,6.849,7.955,Medium
1242,41.400,8.513,10.743,Medium
1243,41.433,6.822,7.896,Medium
1244,41.467,6.902,7.989,Medium
1245,41.500,8.687,10.856,Medium
1246,41.533,6.835,7.800,Medium
1247,41.567,7.224,8.126,Medium
1248,41.600,9.108,11.495,Medium
1249,41.633,7.380,8.222,Medium
1250,41.667,7.561,8.306,Medium
1251,41.700,9.345,11.558,Medium
1252,41.733,7.307,8.035,Medium
1253,41.767,7.237,7.998,Medium
1254,41.800,9.162,11.134,Medium
1255,41.833,7.112,8.039,Medium
1256,41.867,7.205,8.059,Medium
1257,41.900,9.286,11.383,Medium
1258,41.933,7.249,8.246,Medium
1259,41.967,7.640,8.523,Medium
1260,42.000,9.599,11.458,Medium
1261,42.033,7.169,8.011,Medium
1262,42.067,7.175,8.031,Medium
1263,42.100,8.961,10.853,Medium
1264,42.133,7.413,8.491,Medium
1265,42.167,7.321,8.421,Medium
1266,42.200,9.339,11.538,Medium
1267,42.233,7.613,8.813,Medium
1268,42.267,8.039,9.311,Medium
1269,42.300,10.231,12.863,Medium
1270,42.333,8.167,9.559,Medium
1271,42.367,8.418,9.761,Medium
1272,42.400,10.871,13.661,Medium
1273,42.433,8.476,9.811,Medium
1274,42.467,8.847,10.224,Medium
1275,42.500,11.218,14.023,Medium
1276,42.533,9.142,10.695,Medium
1277,42.567,9.105,10.633,Medium
1278,42.600,11.399,14.020,Medium
1279,42.633,8.690,10.090,Medium
1280,42.667,8.713,9.900,Medium
1281,42.700,10.647,13.036,Medium
1282,42.733,8.364,9.446,Medium
1283,42.767,8.216,9.458,Medium
1284,42.800,10.392,12.577,Medium
1285,42.833,7.952,9.197,Medium
1286,42.867,7.908,8.906,Medium
1287,42.900,9.521,11.707,Medium
1288,42.933,7.461,8.645,Medium
1289,42.967,7.320,8.559,Medium
1290,43.000,9.698,11.655,Medium
1291,43.033,7.283,8.323,Medium
1292,43.067,7.185,8.204,Medium
1293,43.100,9.169,11.202,Medium
1294,43.133,7.197,8.210,Medium
1295,43.167,7.385,8.480,Medium
1296,43.200,9.411,11.737,Medium
1297,43.233,7.050,8.268,Medium
1298,43.267,7.294,8.454,Medium
1299,43.300,8.928,10.973,Medium
1300,43.333,7.084,8.227,Medium
1301,43.367,7.090,8.187,Medium
1302,43.400,8.763,11.045,Medium
1303,43.433,6.945,8.195,Medium
1304,43.467,7.028,8.280,Medium
1305,43.500,8.642,10.910,Medium
1306,43.533,6.895,8.147,Medium
1307,43.567,6.861,8.136,Medium
1308,43.600,8.738,11.049,Medium
1309,43.633,6.764,8.096,Medium
1310,43.667,6.912,8.160,Medium
1311,43.700,8.910,11.222,Medium
1312,43.733,6.793,8.009,Medium
1313,43.767,6.949,8.232,Medium
1314,43.800,8.860,11.188,Medium
1315,43.833,6.720,8.126,Medium
1316,43.867,7.275,8.757,Medium
1317,43.900,11.481,13.539,Medium
1318,43.933,9.061,10.745,Medium
1319,43.967,8.763,10.351,Medium
1320,44.000,11.157,13.322,Medium
1321,44.033,8.368,9.939,Medium
1322,44.067,8.503,9.806,Medium
1323,44.100,10.300,12.059,Medium
1324,44.133,7.598,8.900,Medium
1325,44.167,7.524,8.487,Medium
1326,44.200,9.070,10.691,Medium
1327,44.233,6.686,7.643,Medium
1328,44.267,6.955,7.584,Medium
1329,44.300,9.147,10.506,Medium
1330,44.333,8.472,9.170,Medium
1331,44.367,8.874,9.374,Medium
1332,44.400,10.799,11.499,Medium
1333,44.433,8.041,8.811,Medium
1334,44.467,7.942,8.821,Medium
1335,44.500,9.884,10.924,Medium
1336,44.533,7.603,8.308,Medium
1337,44.567,7.407,7.947,Medium
1338,44.600,9.404,9.922,Medium
1339,44.633,7.116,7.595,Medium
1340,44.667,7.052,7.443,Medium
1341,44.700,8.911,9.474,Medium
1342,44.733,6.854,7.378,Medium
1343,44.767,6.748,7.404,Medium
1344,44.800,8.713,9.839,Medium
1345,44.833,6.787,7.749,Medium
1346,44.867,6.974,8.025,Medium
1347,44.900,8.838,10.333,Medium
1348,44.933,6.938,8.160,Medium
1349,44.967,7.292,8.301,Medium
1350,45.000,9.158,10.866,Medium
1351,45.033,7.758,8.562,Medium
1352,45.067,7.391,8.544,Medium
1353,45.100,9.367,11.248,Medium
1354,45.133,7.826,8.457,Medium
1355,45.167,7.189,8.166,Medium
1356,45.200,9.163,10.894,Medium
1357,45.233,7.485,8.432,Medium
1358,45.267,7.525,8.820,Medium
1359,45.300,9.801,12.298,Medium
1360,45.333,7.876,9.777,Medium
1361,45.367,8.230,10.107,Medium
1362,45.400,9.928,12.764,Medium
1363,45.433,7.990,9.834,Medium
1364,45.467,8.190,9.493,Medium
1365,45.500,9.583,12.123,Medium
1366,45.533,7.716,9.406,Medium
1367,45.567,7.524,9.307,Medium
1368,45.600,9.811,11.892,Medium
1369,45.633,7.334,9.009,Medium
1370,45.667,7.407,9.031,Medium
1371,45.700,9.001,11.274,Medium
1372,45.733,6.592,7.990,Medium
1373,45.767,6.727,7.440,Medium
1374,45.800,7.764,9.534,Medium
1375,45.833,6.271,7.005,Medium
1376,45.867,6.243,7.119,Medium
1377,45.900,8.250,10.218,Medium
1378,45.933,6.518,7.942,Medium
1379,45.967,6.578,7.808,Medium
1380,46.000,7.917,9.976,Medium
1381,46.033,6.346,7.538,Medium
1382,46.067,6.128,7.321,Medium
1383,46.100,8.129,9.540,Medium
1384,46.133,6.048,7.063,Medium
1385,46.167,6.470,7.318,Medium
1386,46.200,7.852,9.851,Medium
1387,46.233,6.521,7.690,Medium
1388,46.267,6.591,7.929,Medium
1389,46.300,8.845,11.289,Medium
1390,46.333,7.127,8.950,Medium
1391,46.367,7.279,9.074,Medium
1392,46.400,9.201,12.052,Medium
1393,46.433,7.604,9.235,Medium
1394,46.467,7.176,9.011,Medium
1395,46.500,8.820,11.520,Medium
1396,46.533,6.999,8.652,Medium
1397,46.567,7.078,8.748,Medium
1398,46.600,8.813,11.624,Medium
1399,46.633,7.203,8.981,Medium
1400,46.667,6.953,8.651,Medium
1401,46.700,8.691,11.173,Medium
1402,46.733,6.690,8.131,Medium
1403,46.767,6.796,8.109,Medium
1404,46.800,8.409,10.537,Medium
1405,46.833,6.517,7.735,Medium
1406,46.867,6.612,7.782,Medium
1407,46.900,8.544,10.651,Medium
1408,46.933,6.635,7.840,Medium
1409,46.967,6.976,8.302,Medium
1410,47.000,8.833,10.988,Medium
1411,47.033,7.357,8.455,Medium
1412,47.067,7.267,8.549,Medium
1413,47.100,9.302,11.203,Medium
1414,47.133,7.184,8.369,Medium
1415,47.167,7.335,8.569,Medium
1416,47.200,9.409,11.635,Medium
1417,47.233,7.479,9.075,Medium
1418,47.267,7.919,9.614,Medium
1419,47.300,10.199,13.035,Medium
1420,47.333,7.906,9.949,Medium
1421,47.367,7.796,9.662,Medium
1422,47.400,9.445,12.141,Medium
1423,47.433,7.075,8.642,Medium
1424,47.467,7.235,8.580,Medium
1425,47.500,9.181,11.214,Medium
1426,47.533,6.797,8.142,Medium
1427,47.567,7.120,8.699,Medium
1428,47.600,9.208,11.803,Medium
1429,47.633,7.117,9.042,Medium
1430,47.667,7.415,9.254,Medium
1431,47.700,9.367,11.802,Medium
1432,47.733,7.407,9.079,Medium
1433,47.767,7.154,8.911,Medium
1434,47.800,9.132,11.477,Medium
1435,47.833,7.049,8.680,Medium
1436,47.867,6.990,8.605,Medium
1437,47.900,8.830,10.900,Medium
1438,47.933,6.802,8.407,Medium
1439,47.967,7.012,8.473,Medium
1440,48.000,9.071,11.238,Medium
1441,48.033,7.022,8.783,Medium
1442,48.067,7.348,9.201,Medium
1443,48.100,9.412,11.971,Medium
1444,48.133,7.728,9.702,Medium
1445,48.167,7.741,9.794,Medium
1446,48.200,9.675,12.066,Medium
1447,48.233,7.315,9.260,Medium
1448,48.267,7.552,9.250,Medium
1449,48.300,9.458,11.943,Medium
1450,48.333,7.341,9.212,Medium
1451,48.367,7.420,9.413,Medium
1452,48.400,9.365,12.067,Medium
1453,48.433,7.540,9.637,Medium
1454,48.467,7.399,9.583,Medium
1455,48.500,9.346,12.205,Medium
1456,48.533,7.107,9.142,Medium
1457,48.567,7.054,8.907,Medium
1458,48.600,8.661,11.208,Medium
1459,48.633,6.796,8.598,Medium
1460,48.667,6.754,8.405,Medium
1461,48.700,8.164,10.461,Medium
1462,48.733,6.587,8.209,Medium
1463,48.767,6.357,8.009,Medium
1464,48.800,8.123,10.335,Medium
1465,48.833,6.303,7.867,Medium
1466,48.867,6.334,7.730,Medium
1467,48.900,7.699,9.675,Medium
1468,48.933,5.936,7.243,Medium
1469,48.967,5.919,7.098,Medium
1470,49.000,7.007,8.733,Medium
1471,49.033,5.533,6.637,Medium
1472,49.067,5.383,6.426,Medium
1473,49.100,6.706,8.314,Medium
1474,49.133,5.039,6.072,Medium
1475,49.167,5.193,6.209,Medium
1476,49.200,6.901,8.378,Medium
1477,49.233,5.139,6.210,Medium
1478,49.267,5.367,6.362,Medium
1479,49.300,6.873,8.413,Medium
1480,49.333,6.062,6.708,Medium
1481,49.367,5.657,6.830,Medium
1482,49.400,7.152,8.763,Medium
1483,49.433,5.569,6.930,Medium
1484,49.467,6.053,7.288,Medium
1485,49.500,7.493,9.494,Medium
1486,49.533,6.059,7.396,Medium
1487,49.567,5.905,7.285,Medium
1488,49.600,7.646,9.502,Medium
1489,49.633,5.933,7.420,Medium
1490,49.667,6.324,7.764,Medium
1491,49.700,7.933,10.148,Medium
1492,49.733,6.579,8.202,Medium
1493,49.767,6.495,8.284,Medium
1494,49.800,8.604,11.003,Medium
1495,49.833,6.786,8.779,Medium
1496,49.867,7.090,9.075,Medium
1497,49.900,8.900,11.553,Medium
1498,49.933,6.855,8.827,Medium
1499,49.967,6.895,8.905,Medium
1500,50.000,8.998,11.715,Medium
1501,50.033,7.025,9.075,Medium
1502,50.067,7.143,9.187,Medium
1503,50.100,9.045,11.826,Medium
1504,50.133,7.079,9.275,Medium
1505,50.167,7.282,9.204,Medium
1506,50.200,8.932,11.737,Medium
1507,50.233,7.038,9.030,Medium
1508,50.267,7.185,9.051,Medium
1509,50.300,8.917,11.683,Medium
1510,50.333,7.191,9.146,Medium
1511,50.367,7.254,9.280,Medium
1512,50.400,9.586,12.330,Medium
1513,50.433,7.464,9.609,Medium
1514,50.467,7.640,9.788,Medium
1515,50.500,9.773,12.682,Medium
1516,50.533,7.496,9.735,Medium
